Date,Open,High,Low,Close,Adj Close,Volume
2022-12-02,0.949810,0.958390,0.948300,0.949810,0.949810,0
2022-12-05,0.948390,0.953070,0.943920,0.948390,0.948390,0
2022-12-06,0.952660,0.954470,0.949480,0.952660,0.952660,0
2022-12-07,0.955200,0.957510,0.948210,0.955200,0.955200,0
2022-12-08,0.951180,0.953140,0.946690,0.951180,0.951180,0
2022-12-09,0.947000,0.950570,0.944430,0.947000,0.947000,0
2022-12-12,0.950370,0.951740,0.945250,0.950370,0.950370,0
2022-12-13,0.948610,0.949730,0.937300,0.948610,0.948610,0
2022-12-14,0.941030,0.941610,0.937220,0.941030,0.941030,0
2022-12-15,0.936650,0.942740,0.932350,0.936650,0.936650,0
2022-12-16,0.939800,0.943450,0.937800,0.939800,0.939800,0
2022-12-19,0.944730,0.945430,0.938174,0.944730,0.944730,0
2022-12-20,0.942100,0.945120,0.938480,0.942100,0.942100,0
2022-12-21,0.941000,0.943660,0.939540,0.941000,0.941000,0
2022-12-22,0.942500,0.944820,0.938310,0.942500,0.942500,0
2022-12-23,0.943100,0.944470,0.940630,0.943100,0.943100,0
2022-12-26,0.937400,0.942600,0.940100,0.937400,0.937400,0
2022-12-27,0.939830,0.942290,0.937295,0.939830,0.939830,0
2022-12-28,0.940100,0.942160,0.936830,0.940100,0.940100,0
2022-12-29,0.940800,0.942300,0.937190,0.940800,0.940800,0
2022-12-30,0.938020,0.939920,0.934760,0.938020,0.938020,0
2023-01-02,0.933730,0.938680,0.933500,0.933730,0.933730,0
2023-01-03,0.936530,0.950430,0.936100,0.936530,0.936530,0
2023-01-04,0.948150,0.948230,0.940600,0.948150,0.948150,0
2023-01-05,0.942830,0.950970,0.940500,0.942830,0.942830,0
2023-01-06,0.950370,0.953720,0.941420,0.950370,0.950370,0
2023-01-09,0.938410,0.938720,0.929410,0.938410,0.938410,0
2023-01-10,0.931690,0.933430,0.929640,0.931690,0.931690,0
2023-01-11,0.931190,0.932240,0.928100,0.931190,0.931190,0
2023-01-12,0.928850,0.931270,0.922650,0.928850,0.928850,0
2023-01-13,0.920790,0.927590,0.920150,0.920790,0.920790,0
2023-01-16,0.923820,0.925700,0.919500,0.923820,0.923820,0
2023-01-17,0.923350,0.927040,0.920040,0.923350,0.923350,0
2023-01-18,0.926500,0.928760,0.918740,0.926500,0.926500,0
2023-01-19,0.926110,0.927390,0.923100,0.926110,0.926110,0
2023-01-20,0.923030,0.925530,0.921100,0.923030,0.923030,0
2023-01-23,0.920410,0.921870,0.915790,0.920380,0.920380,0
2023-01-24,0.919600,0.922570,0.917700,0.919600,0.919600,0
2023-01-25,0.918430,0.920970,0.915530,0.918430,0.918430,0
2023-01-26,0.915580,0.921520,0.914700,0.915580,0.915580,0
2023-01-27,0.917900,0.922610,0.917300,0.917900,0.917900,0
2023-01-30,0.919840,0.921270,0.916170,0.919840,0.919840,0
2023-01-31,0.921600,0.925570,0.920100,0.921600,0.921600,0
2023-02-01,0.920730,0.921410,0.915380,0.920730,0.920730,0
2023-02-02,0.908030,0.918470,0.906900,0.908030,0.908030,0
2023-02-03,0.917000,0.924980,0.914020,0.917000,0.917000,0
2023-02-06,0.926710,0.932980,0.925900,0.926710,0.926710,0
2023-02-07,0.931900,0.937250,0.930579,0.931900,0.931900,0
2023-02-08,0.931990,0.933110,0.929350,0.931990,0.931990,0
2023-02-09,0.933200,0.933570,0.926750,0.933200,0.933200,0
2023-02-10,0.930900,0.937270,0.930080,0.930900,0.930900,0
2023-02-13,0.936530,0.938330,0.932400,0.936530,0.936530,0
2023-02-14,0.931930,0.933710,0.926060,0.931930,0.931930,0
2023-02-15,0.931470,0.937560,0.930700,0.931470,0.931470,0
2023-02-16,0.935300,0.938460,0.932640,0.935300,0.935300,0
2023-02-17,0.937580,0.942170,0.936200,0.937580,0.937580,0
2023-02-20,0.935940,0.937070,0.934100,0.935940,0.935940,0
2023-02-21,0.936100,0.939420,0.934960,0.936100,0.936100,0
2023-02-22,0.938790,0.941700,0.937600,0.938790,0.938790,0
2023-02-23,0.942880,0.945000,0.940700,0.942880,0.942880,0
2023-02-24,0.943570,0.948970,0.942130,0.943570,0.943570,0
2023-02-27,0.947440,0.949350,0.941740,0.947440,0.947440,0
2023-02-28,0.942400,0.944970,0.939408,0.942400,0.942400,0
2023-03-01,0.945420,0.946460,0.935360,0.945420,0.945420,0
2023-03-02,0.937300,0.944870,0.936970,0.937300,0.937300,0
2023-03-03,0.943420,0.944170,0.940800,0.943420,0.943420,0
2023-03-06,0.941070,0.941350,0.935120,0.941070,0.941070,0
2023-03-07,0.935600,0.945930,0.934900,0.935600,0.935600,0
2023-03-08,0.947800,0.949970,0.945780,0.947800,0.947800,0
2023-03-09,0.947910,0.948900,0.944600,0.947910,0.947910,0
2023-03-10,0.944760,0.945560,0.934700,0.944760,0.944760,0
2023-03-13,0.936010,0.938760,0.931340,0.936010,0.936010,0
2023-03-14,0.932400,0.936360,0.930480,0.932400,0.932400,0
2023-03-15,0.932170,0.950540,0.929360,0.932170,0.932170,0
2023-03-16,0.944880,0.947410,0.940330,0.944880,0.944880,0
2023-03-17,0.942140,0.942320,0.937240,0.942140,0.942140,0
2023-03-20,0.936430,0.940520,0.931920,0.936430,0.936430,0
2023-03-21,0.932910,0.934150,0.927020,0.932910,0.932910,0
2023-03-22,0.928140,0.929410,0.925800,0.928140,0.928140,0
2023-03-23,0.919930,0.920080,0.914997,0.919930,0.919930,0
2023-03-24,0.922930,0.932930,0.922594,0.922930,0.922930,0
2023-03-27,0.927800,0.930400,0.926269,0.927800,0.927800,0
2023-03-28,0.925320,0.925580,0.921744,0.925320,0.925320,0
2023-03-29,0.922550,0.924100,0.919794,0.922550,0.922550,0
2023-03-30,0.922200,0.923620,0.915420,0.922200,0.922200,0
2023-03-31,0.917040,0.920760,0.915260,0.917040,0.917040,0
2023-04-03,0.925640,0.926840,0.916110,0.925640,0.925640,0
2023-04-04,0.916400,0.918790,0.911440,0.916400,0.916400,0
2023-04-05,0.912400,0.916980,0.911640,0.912400,0.912400,0
2023-04-06,0.917150,0.918650,0.914900,0.917150,0.917150,0
2023-04-07,0.915740,0.919030,0.915300,0.915740,0.915740,0
2023-04-10,0.916290,0.923150,0.915900,0.916290,0.916290,0
2023-04-11,0.920020,0.920130,0.915190,0.920020,0.920020,0
2023-04-12,0.915960,0.916150,0.909210,0.915960,0.915960,0
2023-04-13,0.909100,0.910610,0.903424,0.909100,0.909100,0
2023-04-14,0.904600,0.910910,0.902900,0.904600,0.904600,0
2023-04-17,0.910200,0.916530,0.909170,0.910200,0.910200,0
2023-04-18,0.915300,0.915520,0.910460,0.915300,0.915300,0
2023-04-19,0.911130,0.915890,0.910200,0.911130,0.911130,0
2023-04-20,0.913060,0.914550,0.910000,0.913060,0.913060,0
2023-04-21,0.911500,0.914100,0.909710,0.911500,0.911500,0
2023-04-24,0.909730,0.911680,0.906270,0.909730,0.909730,0
2023-04-25,0.904200,0.911640,0.903500,0.904200,0.904200,0
2023-04-26,0.910880,0.911640,0.901380,0.910880,0.910880,0
2023-04-27,0.905200,0.909570,0.903700,0.905200,0.905200,0
2023-04-28,0.906450,0.911940,0.905490,0.906450,0.906450,0
2023-05-01,0.908190,0.911830,0.906160,0.908190,0.908190,0
2023-05-02,0.911640,0.913780,0.908660,0.911640,0.911640,0
2023-05-03,0.908190,0.908600,0.904310,0.908190,0.908190,0
2023-05-04,0.903430,0.910180,0.901600,0.903430,0.903430,0
2023-05-05,0.907200,0.911440,0.905141,0.907200,0.907200,0
2023-05-08,0.907550,0.908060,0.904700,0.907550,0.907550,0
2023-05-09,0.909410,0.913740,0.909000,0.909410,0.909410,0
2023-05-10,0.912020,0.913840,0.908700,0.912020,0.912020,0
2023-05-11,0.910410,0.917320,0.909200,0.910410,0.910410,0
2023-05-12,0.916410,0.921180,0.914480,0.916410,0.916410,0
2023-05-15,0.921430,0.921780,0.918100,0.921430,0.921430,0
2023-05-16,0.919650,0.921090,0.917130,0.919650,0.919650,0
2023-05-17,0.920330,0.924930,0.919500,0.920330,0.920330,0
2023-05-18,0.922650,0.928900,0.921700,0.922650,0.922650,0
2023-05-19,0.928040,0.929280,0.923880,0.928040,0.928040,0
2023-05-22,0.923980,0.926220,0.923300,0.923980,0.923980,0
2023-05-23,0.924980,0.929040,0.924100,0.924980,0.924980,0
2023-05-24,0.928530,0.930260,0.925980,0.928530,0.928530,0
2023-05-25,0.929600,0.933710,0.929870,0.929600,0.929600,0
2023-05-26,0.932450,0.934400,0.929580,0.932450,0.932450,0
2023-05-29,0.932570,0.934030,0.930600,0.932570,0.932570,0
2023-05-30,0.933910,0.936910,0.930600,0.933910,0.933910,0
2023-05-31,0.931700,0.938820,0.931200,0.931700,0.931700,0
2023-06-01,0.935000,0.937720,0.929887,0.935000,0.935000,0
2023-06-02,0.929300,0.933000,0.927700,0.929300,0.929300,0
2023-06-05,0.934700,0.936790,0.932600,0.934700,0.934700,0
2023-06-06,0.933550,0.937440,0.931700,0.933550,0.933550,0
2023-06-07,0.934750,0.937310,0.931080,0.934750,0.934750,0
2023-06-08,0.933930,0.934390,0.927400,0.933930,0.933930,0
2023-06-09,0.927410,0.930430,0.927000,0.927410,0.927410,0
2023-06-12,0.930150,0.931590,0.926810,0.930150,0.930150,0
2023-06-13,0.929110,0.929320,0.924000,0.929110,0.929110,0
2023-06-14,0.926840,0.928010,0.920950,0.926840,0.926840,0
2023-06-15,0.922250,0.925560,0.914200,0.922250,0.922250,0
2023-06-16,0.913580,0.915740,0.911494,0.913580,0.913580,0
2023-06-19,0.913900,0.916506,0.913300,0.913900,0.913900,0
2023-06-20,0.915390,0.917890,0.913640,0.915390,0.915390,0
2023-06-21,0.915720,0.916870,0.912300,0.915720,0.915720,0
2023-06-22,0.909700,0.913150,0.908170,0.909700,0.909700,0
2023-06-23,0.912500,0.922080,0.912500,0.912500,0.912500,0
2023-06-26,0.916870,0.918430,0.915600,0.916870,0.916870,0
2023-06-27,0.916550,0.917160,0.911070,0.916550,0.916550,0
2023-06-28,0.912640,0.917460,0.912200,0.912640,0.912640,0
2023-06-29,0.916100,0.920610,0.914020,0.916100,0.916100,0
2023-06-30,0.920130,0.922810,0.914600,0.920130,0.920130,0
2023-07-03,0.916800,0.919810,0.914800,0.916800,0.916800,0
2023-07-04,0.916330,0.918210,0.915900,0.916330,0.916330,0
2023-07-05,0.918700,0.920380,0.916910,0.918700,0.918700,0
2023-07-06,0.921100,0.922990,0.917300,0.921100,0.921100,0
2023-07-07,0.918220,0.920080,0.912020,0.918220,0.918220,0
2023-07-10,0.911600,0.913700,0.909690,0.911600,0.911600,0
2023-07-11,0.908600,0.910860,0.906980,0.908600,0.908600,0
2023-07-12,0.907930,0.908030,0.898800,0.907930,0.907930,0
2023-07-13,0.897300,0.898420,0.893160,0.897300,0.897300,0
2023-07-14,0.890990,0.892370,0.889300,0.890990,0.890990,0
2023-07-17,0.890650,0.892420,0.888800,0.890650,0.890650,0
2023-07-18,0.889870,0.891260,0.886860,0.889870,0.889870,0
2023-07-19,0.890560,0.894750,0.889700,0.890560,0.890560,0
2023-07-20,0.892440,0.898220,0.890500,0.892440,0.892440,0
2023-07-21,0.897900,0.900120,0.897100,0.897900,0.897900,0
2023-07-24,0.898850,0.903440,0.897260,0.898850,0.898850,0
2023-07-25,0.903900,0.907270,0.901800,0.903900,0.903900,0
2023-07-26,0.904940,0.905930,0.902000,0.904940,0.904940,0
2023-07-27,0.902660,0.910340,0.896700,0.902660,0.902660,0
2023-07-28,0.910850,0.913490,0.905240,0.910850,0.910850,0
2023-07-31,0.907090,0.908580,0.905350,0.907090,0.907090,0
2023-08-01,0.909290,0.912870,0.908900,0.909290,0.909290,0
2023-08-02,0.908440,0.915770,0.908510,0.908440,0.908440,0
2023-08-03,0.913730,0.916290,0.912910,0.913730,0.913730,0
2023-08-04,0.913110,0.914390,0.905720,0.913110,0.913110,0
2023-08-07,0.908870,0.911900,0.908100,0.908870,0.908870,0
2023-08-08,0.908830,0.914830,0.908280,0.908830,0.908830,0
2023-08-09,0.912500,0.912750,0.909560,0.912500,0.912500,0
2023-08-10,0.910940,0.911740,0.904290,0.910940,0.910940,0
2023-08-11,0.910610,0.913090,0.908730,0.910610,0.910610,0
2023-08-14,0.913710,0.919330,0.912380,0.913710,0.913710,0
2023-08-15,0.916600,0.917360,0.913270,0.916600,0.916600,0
2023-08-16,0.917080,0.917620,0.914520,0.917080,0.917080,0
2023-08-17,0.919550,0.920610,0.915980,0.919550,0.919550,0
2023-08-18,0.919570,0.921960,0.917800,0.919570,0.919570,0
2023-08-21,0.919490,0.919910,0.916290,0.919490,0.919490,0
2023-08-22,0.917570,0.923020,0.914746,0.917570,0.917570,0
2023-08-23,0.921940,0.925670,0.919920,0.921940,0.921940,0
2023-08-24,0.920320,0.924600,0.919380,0.920320,0.920320,0
2023-08-25,0.926000,0.928790,0.922530,0.926000,0.926000,0
2023-08-28,0.926150,0.925980,0.924100,0.926150,0.926150,0
2023-08-29,0.923740,0.927340,0.921090,0.923740,0.923740,0
2023-08-30,0.920030,0.921140,0.913620,0.920030,0.920030,0
2023-08-31,0.914700,0.922750,0.914100,0.914700,0.914700,0
2023-09-01,0.922160,0.927140,0.919050,0.922160,0.922160,0
2023-09-04,0.928000,0.928160,0.925150,0.928000,0.928000,0
2023-09-05,0.926400,0.933920,0.926000,0.926400,0.926400,0
2023-09-06,0.932300,0.934130,0.930390,0.932300,0.932300,0
2023-09-07,0.932470,0.935660,0.931600,0.932470,0.932470,0
2023-09-08,0.934770,0.935010,0.930920,0.934770,0.934770,0
2023-09-11,0.933000,0.933580,0.929640,0.933000,0.933000,0
2023-09-12,0.930200,0.934040,0.929140,0.930200,0.930200,0
2023-09-13,0.929950,0.933060,0.928900,0.929950,0.929950,0
2023-09-14,0.931600,0.938520,0.929800,0.931600,0.931600,0
2023-09-15,0.940100,0.940320,0.935660,0.940100,0.940100,0
2023-09-18,0.937360,0.938410,0.934740,0.937360,0.937360,0
2023-09-19,0.935220,0.936650,0.932900,0.935220,0.935220,0
2023-09-20,0.936150,0.936700,0.932230,0.936150,0.936150,0
2023-09-21,0.938700,0.941700,0.936890,0.938700,0.938700,0
2023-09-22,0.937950,0.942040,0.937070,0.937950,0.937950,0
2023-09-25,0.939100,0.945420,0.938490,0.939100,0.939100,0
2023-09-26,0.944140,0.946240,0.942600,0.944140,0.944140,0
2023-09-27,0.946120,0.951560,0.945740,0.946120,0.946120,0
2023-09-28,0.951900,0.953120,0.945300,0.951900,0.951900,0
2023-09-29,0.946750,0.947100,0.941800,0.946750,0.946750,0
2023-10-02,0.946500,0.953040,0.944200,0.946500,0.946500,0
2023-10-03,0.954130,0.956950,0.952900,0.954130,0.954130,0
2023-10-04,0.954900,0.956600,0.949450,0.954900,0.954900,0
2023-10-05,0.951740,0.952300,0.949050,0.951740,0.951740,0
2023-10-06,0.948170,0.953840,0.943560,0.948170,0.948170,0
2023-10-09,0.946300,0.950440,0.945500,0.946300,0.946300,0
2023-10-10,0.945280,0.947330,0.941660,0.945280,0.945280,0
2023-10-11,0.942970,0.944040,0.940420,0.942970,0.942970,0
2023-10-12,0.941240,0.948230,0.939930,0.941240,0.941240,0
2023-10-13,0.949060,0.952730,0.947100,0.949060,0.949060,0
2023-10-16,0.950430,0.950900,0.947450,0.950430,0.950430,0
2023-10-17,0.947480,0.949360,0.943841,0.947480,0.947480,0
2023-10-18,0.945800,0.949930,0.943800,0.945800,0.945800,0
2023-10-19,0.948900,0.949770,0.944700,0.948900,0.948900,0
2023-10-20,0.944600,0.946450,0.943300,0.944600,0.944600,0
2023-10-23,0.944290,0.945910,0.939200,0.944290,0.944290,0
2023-10-24,0.937220,0.944800,0.935410,0.937220,0.937220,0
2023-10-25,0.943810,0.946360,0.942800,0.943810,0.943810,0
2023-10-26,0.946320,0.950000,0.946100,0.946320,0.946320,0
2023-10-27,0.946570,0.949100,0.943600,0.946570,0.946570,0
2023-10-30,0.946750,0.948010,0.941088,0.946750,0.946750,0
2023-10-31,0.942060,0.946290,0.937290,0.942060,0.942060,0
2023-11-01,0.945260,0.950310,0.945110,0.945260,0.945260,0
2023-11-02,0.944550,0.944800,0.937200,0.944550,0.944550,0
2023-11-03,0.941700,0.942020,0.931359,0.941700,0.941700,0
